entity,time,x,y,z,p,r,t,w
vicon-crazyflie8,1761613790.6708074,0.0166649017482996,-0.02155778743326664,0.039258893579244614,-0.014577379450201988,-0.011335013434290886,0.025868616998195648,0.9994947910308838
vicon-crazyflie8,1761613790.6808004,0.01670295000076294,-0.021582894027233124,0.03924761712551117,-0.014811045490205288,-0.011232375167310238,0.026116294786334038,0.9994860887527466
vicon-crazyflie8,1761613790.6907864,0.01675160601735115,-0.021583087742328644,0.039251770824193954,-0.014395518228411674,-0.01092695165425539,0.02599981054663658,0.9994985461235046
vicon-crazyflie8,1761613790.7018259,0.016731305047869682,-0.021565845236182213,0.03922266140580177,-0.014600713737308979,-0.01070387102663517,0.026070892810821533,0.9994961619377136
vicon-crazyflie8,1761613790.7175574,0.01673131063580513,-0.021571863442659378,0.03920227289199829,-0.01439758576452732,-0.011172983795404434,0.026303499937057495,0.9994878768920898
vicon-crazyflie8,1761613790.720997,0.016687484458088875,-0.021562527865171432,0.0392397977411747,-0.014678317122161388,-0.011020840145647526,0.025802014395594597,0.9994985461235046
vicon-crazyflie8,1761613790.7306123,0.0166699830442667,-0.02158362790942192,0.03926350176334381,-0.014768659137189388,-0.011201394721865654,0.02607567235827446,0.999488115310669
vicon-crazyflie8,1761613790.7453697,0.01666554994881153,-0.02158137410879135,0.039298225194215775,-0.014865096658468246,-0.011670073494315147,0.02608226239681244,0.9994811415672302
vicon-crazyflie8,1761613790.7508657,0.01667219214141369,-0.021568652242422104,0.039301495999097824,-0.014606181532144547,-0.011981315910816193,0.026082735508680344,0.9994812607765198
vicon-crazyflie8,1761613790.760928,0.016671625897288322,-0.02155124396085739,0.039290234446525574,-0.014007204212248325,-0.011787117458879948,0.026033848524093628,0.999493420124054
vicon-crazyflie8,1761613790.7712462,0.016647178679704666,-0.021551653742790222,0.03929290547966957,-0.014348560012876987,-0.011381751857697964,0.0257826279848814,0.9994997978210449
vicon-crazyflie8,1761613790.780659,0.016672855243086815,-0.021553879603743553,0.03925023972988129,-0.013969247229397297,-0.01074095070362091,0.02651362121105194,0.9994931221008301
vicon-crazyflie8,1761613790.7921712,0.016692956909537315,-0.021573636680841446,0.039248835295438766,-0.014423581771552563,-0.009120853617787361,0.026159625500440598,0.9995120763778687
vicon-crazyflie8,1761613790.8014908,0.016741957515478134,-0.02157023549079895,0.03921894729137421,-0.014392991550266743,-0.009317027404904366,0.026255356147885323,0.9995082020759583
vicon-crazyflie8,1761613790.8107955,0.01675940863788128,-0.021559424698352814,0.03922070935368538,-0.013696854002773762,-0.009947551414370537,0.02634788490831852,0.9995095133781433
vicon-crazyflie8,1761613790.8211584,0.016728326678276062,-0.02155599556863308,0.03923054412007332,-0.014057686552405357,-0.010166137479245663,0.02616518922150135,0.9995070695877075
vicon-crazyflie8,1761613790.8305202,0.0167028047144413,-0.02155628614127636,0.0392342135310173,-0.01441075000911951,-0.00970202125608921,0.026244059205055237,0.9995046257972717
vicon-crazyflie8,1761613790.8477736,0.0166715607047081,-0.021567849442362785,0.03925222158432007,-0.014413539320230484,-0.010852386243641376,0.025997871533036232,0.9994991421699524
vicon-crazyflie8,1761613790.8524084,0.016678661108016968,-0.02157241851091385,0.03927880525588989,-0.014267942868173122,-0.010925902053713799,0.0261521153151989,0.9994964599609375
vicon-crazyflie8,1761613790.860767,0.0166811291128397,-0.02157260850071907,0.03929391875863075,-0.014760250225663185,-0.012477083131670952,0.02625470608472824,0.9994684457778931
vicon-crazyflie8,1761613790.870949,0.016664374619722366,-0.021564651280641556,0.039315108209848404,-0.014968541450798512,-0.011788611300289631,0.02597963809967041,0.9994809031486511
vicon-crazyflie8,1761613790.8806777,0.01665818877518177,-0.021570011973381042,0.03929446265101433,-0.01467884425073862,-0.011336051858961582,0.02546376734972,0.9995036721229553
vicon-crazyflie8,1761613790.890832,0.016643939539790154,-0.02156294509768486,0.03927921876311302,-0.014419211074709892,-0.011301808059215546,0.025780195370316505,0.9994997382164001
vicon-crazyflie8,1761613790.901007,0.016665950417518616,-0.021570568904280663,0.03926435485482216,-0.014982987195253372,-0.010745364241302013,0.025966959074139595,0.9994927644729614
vicon-crazyflie8,1761613790.910808,0.016699763014912605,-0.021582594141364098,0.03925061598420143,-0.014684699475765228,-0.010403207503259182,0.026003964245319366,0.9994998574256897
vicon-crazyflie8,1761613790.922212,0.016740290448069572,-0.021564161404967308,0.03923800215125084,-0.014221018180251122,-0.01028610672801733,0.02614925429224968,0.9995039701461792
vicon-crazyflie8,1761613790.9305727,0.016726156696677208,-0.021551774814724922,0.039232030510902405,-0.014242860488593578,-0.009917504154145718,0.026241593062877655,0.9995049834251404
vicon-crazyflie8,1761613790.940832,0.01670394465327263,-0.021554142236709595,0.03922814875841141,-0.014225396327674389,-0.010245990939438343,0.026135239750146866,0.9995046854019165
vicon-crazyflie8,1761613790.9511302,0.016681337729096413,-0.021562861278653145,0.039242107421159744,-0.014697418548166752,-0.009245544672012329,0.02596687339246273,0.9995120167732239
vicon-crazyflie8,1761613790.9607658,0.01668093353509903,-0.021560631692409515,0.039269186556339264,-0.01389777660369873,-0.010652465745806694,0.02621455304324627,0.999502956867218
vicon-crazyflie8,1761613790.9708583,0.016684744507074356,-0.02155066467821598,0.039300739765167236,-0.014113657176494598,-0.010666555725038052,0.02627822756767273,0.9994981288909912
vicon-crazyflie8,1761613790.980723,0.01667919009923935,-0.021542850881814957,0.03929832950234413,-0.013910150155425072,-0.010802906937897205,0.026290878653526306,0.9994991421699524
vicon-crazyflie8,1761613790.9907503,0.016657432541251183,-0.021544350311160088,0.039310116320848465,-0.01440171618014574,-0.010954744182527065,0.02631501480937004,0.9994899034500122
vicon-crazyflie8,1761613791.00078,0.016638372093439102,-0.021557629108428955,0.03929989039897919,-0.01445293053984642,-0.011537343263626099,0.026120737195014954,0.9994876980781555
vicon-crazyflie8,1761613791.0107152,0.01665394939482212,-0.021565891802310944,0.03928883746266365,-0.014384870417416096,-0.010722442530095577,0.02606385201215744,0.9994992613792419
vicon-crazyflie8,1761613791.0249512,0.016695354133844376,-0.021565541625022888,0.03926635906100273,-0.014264838770031929,-0.010920461267232895,0.026179393753409386,0.999495804309845
vicon-crazyflie8,1761613791.0309422,0.01671699434518814,-0.021564051508903503,0.03925693780183792,-0.01482588890939951,-0.010720650665462017,0.02627686597406864,0.9994872808456421
vicon-crazyflie8,1761613791.0416389,0.01672128215432167,-0.021567683666944504,0.03924599289894104,-0.015263262204825878,-0.01039570476859808,0.02584465779364109,0.9994953870773315
vicon-crazyflie8,1761613791.0527465,0.016710270196199417,-0.021570514887571335,0.039236679673194885,-0.014147269539535046,-0.011286153458058834,0.02582685276865959,0.9995025992393494
vicon-crazyflie8,1761613791.0610294,0.016679059714078903,-0.021571937948465347,0.03923407942056656,-0.015090284869074821,-0.010445660911500454,0.025471823289990425,0.9995070695877075
vicon-crazyflie8,1761613791.0708413,0.01666930876672268,-0.021563371643424034,0.03925318643450737,-0.014750555157661438,-0.011377736926078796,0.02606804668903351,0.9994865655899048
vicon-crazyflie8,1761613791.0806544,0.016680613160133362,-0.021568389609456062,0.039280641824007034,-0.014695453457534313,-0.011365476064383984,0.02561296336352825,0.9994993209838867
vicon-crazyflie8,1761613791.0907907,0.016674408689141273,-0.021552955731749535,0.03930633142590523,-0.014303470961749554,-0.011584448628127575,0.025562185794115067,0.9995037913322449
vicon-crazyflie8,1761613791.1010318,0.016682101413607597,-0.021563004702329636,0.03928292915225029,-0.014138882979750633,-0.011556844227015972,0.026457346975803375,0.9994831085205078
vicon-crazyflie8,1761613791.1120367,0.016658160835504532,-0.02155248261988163,0.039296992123126984,-0.014420261606574059,-0.011253392323851585,0.026130644604563713,0.9994911551475525
vicon-crazyflie8,1761613791.1270537,0.016663458198308945,-0.02156692184507847,0.03925442695617676,-0.01440994068980217,-0.010463136248290539,0.025908971205353737,0.9995056986808777
vicon-crazyflie8,1761613791.1310508,0.016658829525113106,-0.021542664617300034,0.03927396610379219,-0.014020240865647793,-0.010821598581969738,0.026231734082102776,0.9994989633560181
vicon-crazyflie8,1761613791.1408336,0.01668514683842659,-0.021558688953518867,0.039244331419467926,-0.014042068272829056,-0.010499408468604088,0.02637319639325142,0.9994983673095703
vicon-crazyflie8,1761613791.15501,0.016724197193980217,-0.02155301533639431,0.039241719990968704,-0.014280370436608791,-0.009858445264399052,0.026303701102733612,0.9995033740997314
vicon-crazyflie8,1761613791.160678,0.016719989478588104,-0.02154666744172573,0.039260756224393845,-0.013932105153799057,-0.009331312961876392,0.026306582614779472,0.9995132684707642
vicon-crazyflie8,1761613791.1707556,0.01671624183654785,-0.021552646532654762,0.03923635557293892,-0.014028871431946754,-0.010065212845802307,0.026518331840634346,0.9994992017745972
vicon-crazyflie8,1761613791.1806328,0.016690589487552643,-0.021554436534643173,0.039241209626197815,-0.014618371613323689,-0.010822727344930172,0.026167836040258408,0.9994921088218689
vicon-crazyflie8,1761613791.1909332,0.016691798344254494,-0.02155318483710289,0.03924277797341347,-0.014581117779016495,-0.010694058611989021,0.02632088027894497,0.999489963054657
vicon-crazyflie8,1761613791.2008736,0.01669262908399105,-0.021550601348280907,0.03927096724510193,-0.0144376615062356,-0.010682852007448673,0.026165146380662918,0.9994962811470032
vicon-crazyflie8,1761613791.2107108,0.01670307107269764,-0.021577198058366776,0.039273858070373535,-0.014374926686286926,-0.010198828764259815,0.025794032961130142,0.9995118975639343
vicon-crazyflie8,1761613791.220976,0.016695169731974602,-0.021579302847385406,0.0392896942794323,-0.014429867267608643,-0.011835858225822449,0.026350848376750946,0.9994785189628601
vicon-crazyflie8,1761613791.230976,0.016653552651405334,-0.021569283679127693,0.03928254172205925,-0.014589152298867702,-0.012332317419350147,0.026175886392593384,0.999474823474884
vicon-crazyflie8,1761613791.2413695,0.016653716564178467,-0.021567482501268387,0.039286065846681595,-0.014519145712256432,-0.012112045660614967,0.02593659795820713,0.9994847774505615
vicon-crazyflie8,1761613791.25776,0.016668200492858887,-0.02158370614051819,0.03925425186753273,-0.014594776555895805,-0.011460415087640285,0.025982392951846123,0.9994901418685913
vicon-crazyflie8,1761613791.260833,0.016702815890312195,-0.021573230624198914,0.03926347568631172,-0.014479395933449268,-0.011599644087255001,0.026055919006466866,0.9994882941246033
vicon-crazyflie8,1761613791.271045,0.016704533249139786,-0.021573275327682495,0.03926981985569,-0.014582178555428982,-0.01065550372004509,0.026122024282813072,0.9994956254959106
vicon-crazyflie8,1761613791.2808793,0.016709942370653152,-0.02156597189605236,0.039255257695913315,-0.014704716391861439,-0.010409400798380375,0.025959519669413567,0.9995006322860718
vicon-crazyflie8,1761613791.2915177,0.016722962260246277,-0.021564681082963943,0.039238572120666504,-0.013759304769337177,-0.009594159200787544,0.025826675817370415,0.9995256662368774
vicon-crazyflie8,1761613791.3010292,0.016694528982043266,-0.021552473306655884,0.03922847658395767,-0.0140079315751791,-0.010570460930466652,0.026135269552469254,0.9995043873786926
vicon-crazyflie8,1761613791.311121,0.016696995124220848,-0.02155567891895771,0.039246320724487305,-0.01416464801877737,-0.010284761898219585,0.026416731998324394,0.9994977712631226
vicon-crazyflie8,1761613791.3215947,0.01670508086681366,-0.021575333550572395,0.03926564380526543,-0.01420688908547163,-0.01022594328969717,0.026065241545438766,0.999506950378418
vicon-crazyflie8,1761613791.3317137,0.016682248562574387,-0.021550314500927925,0.03931790590286255,-0.014388826675713062,-0.010449736379086971,0.02592911571264267,0.9995055794715881
vicon-crazyflie8,1761613791.3412151,0.016661986708641052,-0.02155701257288456,0.03929607570171356,-0.01445204857736826,-0.0111668286845088,0.026426559314131737,0.9994838833808899
vicon-crazyflie8,1761613791.3511503,0.016650240868330002,-0.02155843749642372,0.039287906140089035,-0.01383534912019968,-0.011221575550734997,0.026061007753014565,0.999501645565033
vicon-crazyflie8,1761613791.3621242,0.016652587801218033,-0.021542327478528023,0.039283737540245056,-0.014053963124752045,-0.01118464395403862,0.026144616305828094,0.9994968175888062
vicon-crazyflie8,1761613791.3715715,0.016690967604517937,-0.02156222239136696,0.03927435725927353,-0.014072838239371777,-0.010477512143552303,0.026004226878285408,0.9995078444480896
vicon-crazyflie8,1761613791.3810549,0.016695944592356682,-0.021570073440670967,0.03928995132446289,-0.014479766599833965,-0.010826713405549526,0.02599700726568699,0.9994984865188599
vicon-crazyflie8,1761613791.391074,0.016711462289094925,-0.021580172702670097,0.03926976025104523,-0.015237796120345592,-0.009700141847133636,0.0257493257522583,0.9995052218437195
vicon-crazyflie8,1761613791.4012651,0.01672516018152237,-0.021584564819931984,0.03923497349023819,-0.014559134840965271,-0.0108012855052948,0.025950012728571892,0.9994988441467285
vicon-crazyflie8,1761613791.4110062,0.016707804054021835,-0.021569501608610153,0.03922509774565697,-0.014880537055432796,-0.010961979627609253,0.026159554719924927,0.9994869232177734
vicon-crazyflie8,1761613791.4217024,0.016705263406038284,-0.021571869030594826,0.039227358996868134,-0.014890444464981556,-0.011252239346504211,0.026086734607815742,0.999485433101654
vicon-crazyflie8,1761613791.4341311,0.016717012971639633,-0.021577276289463043,0.03924453631043434,-0.014528188854455948,-0.010854391381144524,0.025866838172078133,0.9995008707046509
vicon-crazyflie8,1761613791.4408827,0.01669764146208763,-0.021576447412371635,0.03929158300161362,-0.014653424732387066,-0.011013013310730457,0.02568170614540577,0.9995021224021912
vicon-crazyflie8,1761613791.4509964,0.016683844849467278,-0.02157563343644142,0.039288025349378586,-0.014835474081337452,-0.011558452621102333,0.026045437902212143,0.9994838237762451
vicon-crazyflie8,1761613791.4622257,0.016681239008903503,-0.0215758103877306,0.039294496178627014,-0.014218389987945557,-0.01216000784188509,0.02603841945528984,0.9994858503341675
